Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
192.168.10.10-192.168.10.20-22-60488-6,192.168.10.20,60488,192.168.10.10,22,6,24/05/2022 07:30:34 AM,20500485,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,184.29,2.05,500011.83,1242341.26,3711460.0,0.0,20500277.0,1281267.31,1752459.79,3714090.0,235.0,20500207.0,854175.29,1539003.16,3711460.0,97.0,0,0,0,0,544,816,0.83,1.22,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60496-6,192.168.10.20,60496,192.168.10.10,22,6,24/05/2022 07:30:34 AM,20509016,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,184.21,2.05,500219.9,1245070.35,3710225.0,0.0,20508776.0,1281798.5,1753755.33,3721901.0,181.0,20508775.0,854532.29,1542747.8,3710225.0,138.0,0,0,0,0,544,816,0.83,1.22,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60498-6,192.168.10.20,60498,192.168.10.10,22,6,24/05/2022 07:30:34 AM,20433867,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,184.89,2.15,475206.21,1220449.47,3710534.0,0.0,20433528.0,1135196.0,1699345.15,3710913.0,0.0,20433598.0,851399.92,1544583.93,3710534.0,153.0,0,0,0,0,608,816,0.93,1.22,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60510-6,192.168.10.20,60510,192.168.10.10,22,6,24/05/2022 07:30:36 AM,18576788,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,203.37,2.37,432018.33,1133014.94,3710683.0,55.0,18576427.0,1032023.72,1586517.05,3711128.0,141.0,18576497.0,774020.71,1438043.37,3710683.0,137.0,0,0,0,0,608,816,1.02,1.35,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60516-6,192.168.10.20,60516,192.168.10.10,22,6,24/05/2022 07:30:40 AM,18580003,18,25,1686.0,2092.0,976.0,0.0,93.67,223.26,1080.0,0.0,83.68,232.86,203.34,2.31,442381.02,1144763.39,3710696.0,0.0,18579310.0,1092900.59,1613646.08,3711047.0,0.0,18579688.0,774153.67,1438080.33,3710696.0,243.0,0,0,0,0,576,816,0.97,1.35,0.0,1080.0,85.86,223.99,50170.31,0,1,0,0,0,0,0,0,1.0,87.86,93.67,83.68,0,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60518-6,192.168.10.20,60518,192.168.10.10,22,6,24/05/2022 07:30:41 AM,18577909,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,203.36,2.37,432044.4,1133044.94,3710198.0,88.0,18577495.0,1032083.06,1586589.76,3710788.0,130.0,18577709.0,774071.21,1438072.82,3710198.0,188.0,0,0,0,0,608,816,1.02,1.35,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60500-6,192.168.10.10,22,192.168.10.20,60500,6,24/05/2022 07:30:51 AM,104,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19230.77,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,104.0,104.0,0,0,0,0,0,64,0.0,19230.77,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60484-6,192.168.10.10,22,192.168.10.20,60484,6,24/05/2022 07:30:55 AM,128,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0,0,0,0,0,64,0.0,15625.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60518-6,192.168.10.10,22,192.168.10.20,60518,6,24/05/2022 07:31:00 AM,110,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18181.82,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,110.0,110.0,0,0,0,0,0,64,0.0,18181.82,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60510-6,192.168.10.10,22,192.168.10.20,60510,6,24/05/2022 07:30:55 AM,102,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19607.84,102.0,0.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,0.0,102.0,102.0,0,0,0,0,0,64,0.0,19607.84,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.10.10-192.168.10.20-22-60490-6,192.168.10.10,22,192.168.10.20,60490,6,24/05/2022 07:30:55 AM,90,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22222.22,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,90.0,90.0,0,0,0,0,0,64,0.0,22222.22,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
