Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
192.168.10.10-192.168.10.20-22-60326-6,192.168.10.20,60326,192.168.10.10,22,6,24/05/2022 07:27:20 AM,18590262,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,203.22,2.37,432331.67,1133024.89,3711103.0,56.0,18589838.0,1032768.78,1586322.58,3711531.0,96.0,18589796.0,774574.83,1437922.4,3711103.0,169.0,0,0,0,0,608,816,1.02,1.34,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60360-6,192.168.10.20,60360,192.168.10.10,22,6,24/05/2022 07:27:21 AM,14870716,16,24,1686.0,2008.0,976.0,0.0,105.38,234.89,1080.0,0.0,83.67,237.87,248.41,2.69,381300.41,1057622.97,3710073.0,0.0,14870228.0,991348.53,1546106.61,3710551.0,211.0,14870716.0,646552.87,1323923.75,3710073.0,172.0,0,0,0,0,512,784,1.08,1.61,0.0,1080.0,90.1,231.4,53545.99,0,1,0,0,0,0,0,0,1.0,92.35,105.38,83.67,0,0,0,0,0,0,16,1686,24,2008,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60340-6,192.168.10.20,60340,192.168.10.10,22,6,24/05/2022 07:27:21 AM,14983289,16,24,1686.0,2008.0,976.0,0.0,105.38,234.89,1080.0,0.0,83.67,237.87,246.54,2.67,384186.9,1056647.24,3710147.0,89.0,14982847.0,998856.47,1541901.77,3711530.0,245.0,14983289.0,651447.35,1321546.85,3710147.0,142.0,0,0,0,0,512,784,1.07,1.6,0.0,1080.0,90.1,231.4,53545.99,0,1,0,0,0,0,0,0,1.0,92.35,105.38,83.67,0,0,0,0,0,0,16,1686,24,2008,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60348-6,192.168.10.20,60348,192.168.10.10,22,6,24/05/2022 07:27:21 AM,14984198,16,24,1686.0,2008.0,976.0,0.0,105.38,234.89,1080.0,0.0,83.67,237.87,246.53,2.67,384210.21,1056665.1,3710653.0,39.0,14983851.0,998923.4,1543725.97,3721272.0,117.0,14984198.0,651486.87,1321563.17,3710653.0,111.0,0,0,0,0,512,784,1.07,1.6,0.0,1080.0,90.1,231.4,53545.99,0,1,0,0,0,0,0,0,1.0,92.35,105.38,83.67,0,0,0,0,0,0,16,1686,24,2008,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60342-6,192.168.10.20,60342,192.168.10.10,22,6,24/05/2022 07:27:21 AM,14993443,16,24,1686.0,2008.0,976.0,0.0,105.38,234.89,1080.0,0.0,83.67,237.87,246.37,2.67,384447.26,1056603.32,3710380.0,40.0,14993088.0,999539.2,1541256.37,3711298.0,206.0,14993443.0,651888.83,1321392.78,3710380.0,149.0,0,0,0,0,512,784,1.07,1.6,0.0,1080.0,90.1,231.4,53545.99,0,1,0,0,0,0,0,0,1.0,92.35,105.38,83.67,0,0,0,0,0,0,16,1686,24,2008,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60344-6,192.168.10.20,60344,192.168.10.10,22,6,24/05/2022 07:27:21 AM,14982312,16,24,1686.0,2008.0,976.0,0.0,105.38,234.89,1080.0,0.0,83.67,237.87,246.56,2.67,384161.85,1056670.21,3710567.0,53.0,14982023.0,998801.53,1541557.86,3711606.0,138.0,14982312.0,651404.87,1321587.52,3710567.0,110.0,0,0,0,0,512,784,1.07,1.6,0.0,1080.0,90.1,231.4,53545.99,0,1,0,0,0,0,0,0,1.0,92.35,105.38,83.67,0,0,0,0,0,0,16,1686,24,2008,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60328-6,192.168.10.20,60328,192.168.10.10,22,6,24/05/2022 07:27:20 AM,14894104,16,22,1602.0,1956.0,976.0,0.0,100.12,236.34,1080.0,0.0,88.91,248.11,238.89,2.55,402543.35,1167849.07,3715147.0,47.0,14893602.0,992906.8,1697054.45,3715552.0,131.0,14894104.0,709243.05,1492168.83,3715147.0,138.0,0,0,0,0,512,720,1.07,1.48,0.0,1080.0,91.23,237.33,56323.71,0,1,0,0,0,0,0,0,1.0,93.63,100.12,88.91,0,0,0,0,0,0,16,1602,22,1956,-1,502,11,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60350-6,192.168.10.20,60350,192.168.10.10,22,6,24/05/2022 07:27:21 AM,14980804,16,24,1686.0,2008.0,976.0,0.0,105.38,234.89,1080.0,0.0,83.67,237.87,246.58,2.67,384123.18,1056644.45,3710445.0,67.0,14980161.0,998677.4,1543953.56,3721172.0,224.0,14980804.0,651339.3,1321565.99,3710445.0,122.0,0,0,0,0,512,784,1.07,1.6,0.0,1080.0,90.1,231.4,53545.99,0,1,0,0,0,0,0,0,1.0,92.35,105.38,83.67,0,0,0,0,0,0,16,1686,24,2008,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60352-6,192.168.10.20,60352,192.168.10.10,22,6,24/05/2022 07:27:21 AM,14980400,16,24,1686.0,2008.0,976.0,0.0,105.38,234.89,1080.0,0.0,83.67,237.87,246.59,2.67,384112.82,1056585.3,3709875.0,94.0,14979975.0,998665.0,1543797.94,3721113.0,141.0,14980400.0,651321.74,1321488.17,3709875.0,108.0,0,0,0,0,512,784,1.07,1.6,0.0,1080.0,90.1,231.4,53545.99,0,1,0,0,0,0,0,0,1.0,92.35,105.38,83.67,0,0,0,0,0,0,16,1686,24,2008,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60330-6,192.168.10.20,60330,192.168.10.10,22,6,24/05/2022 07:27:20 AM,14986150,16,24,1686.0,2008.0,976.0,0.0,105.38,234.89,1080.0,0.0,83.67,237.87,246.49,2.67,384260.26,1056623.26,3710094.0,1.0,14985744.0,999049.6,1540572.42,3710600.0,214.0,14986150.0,651571.74,1321487.36,3710094.0,107.0,0,0,0,0,512,784,1.07,1.6,0.0,1080.0,90.1,231.4,53545.99,0,1,0,0,0,0,0,0,1.0,92.35,105.38,83.67,0,0,0,0,0,0,16,1686,24,2008,-1,502,12,0,0,0,0,0,0,0,0,0,0
