Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
142.251.37.198-192.168.10.20-443-46092-6,192.168.10.20,46092,142.251.37.198,443,6,24/05/2022 06:48:21 AM,877,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2280.5,877.0,0.0,877.0,877.0,0,0,0,0,0,877.0,877.0,0.0,877.0,877.0,0,0,0,0,0,40,0.0,2280.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
192.168.10.20-104.26.2.7-46496-443-6,192.168.10.20,46496,104.26.2.7,443,6,24/05/2022 06:48:21 AM,1490,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1342.28,1490.0,0.0,1490.0,1490.0,0,0,0,0,0,1490.0,1490.0,0.0,1490.0,1490.0,0,0,0,0,0,40,0.0,1342.28,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
142.250.203.234-192.168.10.20-443-60344-6,192.168.10.20,60344,142.250.203.234,443,6,24/05/2022 06:48:21 AM,1667,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1199.76,1667.0,0.0,1667.0,1667.0,0,0,0,0,0,1667.0,1667.0,0.0,1667.0,1667.0,0,0,0,0,0,40,0.0,1199.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
142.251.37.226-192.168.10.20-443-51110-6,192.168.10.20,51110,142.251.37.226,443,6,24/05/2022 06:48:21 AM,1551,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1289.49,1551.0,0.0,1551.0,1551.0,0,0,0,0,0,1551.0,1551.0,0.0,1551.0,1551.0,0,0,0,0,0,40,0.0,1289.49,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
192.168.10.20-216.58.212.110-42126-443-6,192.168.10.20,42126,216.58.212.110,443,6,24/05/2022 06:48:21 AM,824,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2427.18,824.0,0.0,824.0,824.0,0,0,0,0,0,824.0,824.0,0.0,824.0,824.0,0,0,0,0,0,40,0.0,2427.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
