Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
124,192.168.10.20,35330,192.168.100.57,80,6,10,21048106,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21048106.0,0.0,21048106.0,21048106.0,0.0,0.0,0.0,0.0,0.0,21048106.0,21048106.0,0.0,21048106.0,21048106.0,0,0,0,0,0,60,0.0,0.09502042606588926,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21048106.0,0.0,21048106.0,21048106.0,0
100,192.168.10.20,42584,192.168.100.41,80,6,11,21021614,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21021614.0,0.0,21021614.0,21021614.0,0.0,0.0,0.0,0.0,0.0,21021614.0,21021614.0,0.0,21021614.0,21021614.0,0,0,0,0,0,60,0.0,0.09514017334729864,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21021614.0,0.0,21021614.0,21021614.0,0
158,192.168.10.20,60082,192.168.100.85,80,6,17,21056040,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21056040.0,0.0,21056040.0,21056040.0,0.0,0.0,0.0,0.0,0.0,21056040.0,21056040.0,0.0,21056040.0,21056040.0,0,0,0,0,0,60,0.0,0.09498462198969987,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21056040.0,0.0,21056040.0,21056040.0,0
34,192.168.10.20,35256,192.168.100.106,80,6,16,21027756,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21027756.0,0.0,21027756.0,21027756.0,0.0,0.0,0.0,0.0,0.0,21027756.0,21027756.0,0.0,21027756.0,21027756.0,0,0,0,0,0,60,0.0,0.09511238384162342,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21027756.0,0.0,21027756.0,21027756.0,0
69,192.168.10.20,41082,192.168.100.2,80,6,5,2044857,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2044857.0,0.0,2044857.0,2044857.0,0.0,0.0,0.0,0.0,0.0,2044857.0,2044857.0,0.0,2044857.0,2044857.0,0,0,0,0,0,60,0.0,0.9780635027290416,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,192.168.10.20,60124,192.168.100.7,80,6,5,21045476,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21045476.0,0.0,21045476.0,21045476.0,0.0,0.0,0.0,0.0,0.0,21045476.0,21045476.0,0.0,21045476.0,21045476.0,0,0,0,0,0,60,0.0,0.09503230052862667,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21045476.0,0.0,21045476.0,21045476.0,0
22,192.168.10.20,48498,192.168.100.100,80,6,16,21043741,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21043741.0,0.0,21043741.0,21043741.0,0.0,0.0,0.0,0.0,0.0,21043741.0,21043741.0,0.0,21043741.0,21043741.0,0,0,0,0,0,60,0.0,0.09504013568690092,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21043741.0,0.0,21043741.0,21043741.0,0
169,192.168.10.20,47184,192.168.100.90,80,6,17,21055444,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21055444.0,0.0,21055444.0,21055444.0,0.0,0.0,0.0,0.0,0.0,21055444.0,21055444.0,0.0,21055444.0,21055444.0,0,0,0,0,0,60,0.0,0.09498731064517092,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21055444.0,0.0,21055444.0,21055444.0,0
107,192.168.10.20,39620,192.168.100.45,80,6,8,21038336,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21038336.0,0.0,21038336.0,21038336.0,0.0,0.0,0.0,0.0,0.0,21038336.0,21038336.0,0.0,21038336.0,21038336.0,0,0,0,0,0,60,0.0,0.09506455263382046,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21038336.0,0.0,21038336.0,21038336.0,0
30,192.168.10.20,34998,192.168.100.104,80,6,16,7945741,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7945741.0,0.0,7945741.0,7945741.0,0.0,0.0,0.0,0.0,0.0,7945741.0,7945741.0,0.0,7945741.0,7945741.0,0,0,0,0,0,60,0.0,0.2517071724336345,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,7945741.0,0.0,7945741.0,7945741.0,0
