Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
6,192.168.10.20,53594,192.168.10.10,22,6,0,16890587,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,411965.5365853658,1056802.7253830323,3710214.0,52.0,16890287.0,1055642.9375,1501875.725064515,3712715.0,180.0,16890371.0,703765.4583333333,1314546.7571048134,3710214.0,144.0,0,0,0,0,544,816,1.0064777500035966,1.4801143382405832,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
7,192.168.10.20,53596,192.168.10.10,22,6,0,16917203,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,402790.5476190476,1045782.421707242,3712914.0,0.0,16916919.0,995112.8823529412,1475545.2274923194,3713444.0,111.0,16916962.0,704873.4166666665,1314300.4569690437,3712914.0,116.0,0,0,0,0,576,816,1.0640056751698257,1.4777856599580912,0.0,1080.0,85.86363636363636,223.9872910544506,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666669,83.68,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
8,192.168.10.20,53598,192.168.10.10,22,6,0,16916068,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,412587.0243902439,1056604.025994873,3710665.0,0.0,16915767.0,1057235.4375,1501897.0505103634,3720290.0,88.0,16915806.0,704825.25,1314023.8970350395,3710665.0,125.0,0,0,0,0,544,816,1.0049616731264026,1.4778848134211804,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
16,192.168.10.20,53614,192.168.10.10,22,6,0,16896452,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,412108.5853658537,1056763.4061873066,3710441.0,0.0,16896165.0,1056010.3125,1502841.9387636532,3713949.0,304.0,16896211.0,704008.7916666665,1314435.8047386215,3710441.0,138.0,0,0,0,0,544,816,1.0061283871903994,1.4796005693976464,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
10,192.168.10.20,53602,192.168.10.10,22,6,0,16909968,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,412438.2439024391,1056788.612334647,3711101.0,0.0,16909706.0,1056856.625,1502691.3826701685,3715826.0,441.0,16909851.0,704577.125,1314337.635517116,3711101.0,124.0,0,0,0,0,544,816,1.0053241969470317,1.478417936686811,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
9,192.168.10.20,53600,192.168.10.10,22,6,0,16928540,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,412891.2195121952,1056504.9876759816,3710128.0,0.0,16928272.0,1058017.0,1501367.605234019,3713888.0,137.0,16928382.0,705349.25,1313762.2975203115,3710128.0,125.0,0,0,0,0,544,816,1.0042212736597484,1.4767959906761008,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
11,192.168.10.20,53604,192.168.10.10,22,6,0,16931226,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,412956.7317073171,1056514.8221807638,3710657.0,0.0,16931012.0,1058188.25,1504168.0749582252,3721274.0,502.0,16930951.0,705456.2916666665,1313753.061022255,3710657.0,105.0,0,0,0,0,544,816,1.0040619621993117,1.4765617091166348,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
17,192.168.10.20,53616,192.168.10.10,22,6,0,16887861,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,411899.0487804878,1056863.8562306159,3710645.0,0.0,16887530.0,1055470.625,1506061.8919887226,3721298.0,286.0,16887669.0,703652.875,1314658.2094189816,3710645.0,166.0,0,0,0,0,544,816,1.0066402133461425,1.4803532549207978,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
18,192.168.10.20,53618,192.168.10.10,22,6,0,16887950,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,411901.2195121951,1056841.2115290668,3711029.0,0.0,16887733.0,1055483.3125,1505260.2736305203,3721133.0,341.0,16887848.0,703660.3333333333,1314623.6396713855,3711029.0,116.0,0,0,0,0,544,816,1.006634908322206,1.4803454534150091,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
14,192.168.10.20,53610,192.168.10.10,22,6,0,16920894,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,223,2,412704.73170731706,1056642.5260639715,3711301.0,0.0,16920225.0,1057514.0625,1504615.3608629443,3721250.0,327.0,16920733.0,705030.5416666665,1314029.3301999532,3711301.0,78.0,0,0,0,0,544,816,1.0046750484933007,1.4774633066077951,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
20,192.168.10.20,53622,192.168.10.10,22,6,1,16727288,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,225,2,407982.6341463415,1058359.1505414585,3710378.0,0.0,16726954.0,1045434.625,1509085.964627634,3710952.0,224.0,16726903.0,696954.2916666665,1318291.408270585,3710378.0,0.0,0,0,0,0,544,816,1.0163034198968774,1.4945638527895255,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
