Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
192.168.10.10-192.168.10.20-22-60440-6,192.168.10.20,60440,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18578081,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,203.36,2.37,432048.4,1133063.22,3711187.0,0.0,18577644.0,1032091.33,1586571.89,3711798.0,164.0,18577848.0,774077.0,1438098.11,3711187.0,155.0,0,0,0,0,608,816,1.02,1.35,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60444-6,192.168.10.20,60444,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18654813,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,202.52,2.25,454995.44,1156115.91,3710777.0,61.0,18654540.0,1165908.75,1637914.81,3713278.0,219.0,18654581.0,777274.21,1436364.56,3710777.0,123.0,0,0,0,0,544,816,0.91,1.34,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60442-6,192.168.10.20,60442,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18665422,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,202.41,2.25,455254.2,1155847.47,3710102.0,86.0,18665060.0,1166566.25,1638551.67,3718800.0,197.0,18665249.0,777718.71,1435883.89,3710102.0,238.0,0,0,0,0,544,816,0.91,1.34,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60446-6,192.168.10.20,60446,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18661682,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,202.45,2.25,455162.98,1155923.74,3710141.0,0.0,18661439.0,1166339.94,1636927.59,3710610.0,144.0,18661377.0,777557.38,1436030.22,3710141.0,141.0,0,0,0,0,544,816,0.91,1.34,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60452-6,192.168.10.20,60452,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18649936,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,202.57,2.25,454876.49,1156031.22,3710090.0,79.0,18649686.0,1165605.38,1637404.8,3710429.0,135.0,18649631.0,777067.96,1436295.28,3710090.0,94.0,0,0,0,0,544,816,0.91,1.34,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60454-6,192.168.10.20,60454,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18652031,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,202.55,2.36,433768.16,1132341.11,3710401.0,96.0,18651759.0,1036208.83,1584664.15,3718237.0,217.0,18651799.0,777158.29,1436292.16,3710401.0,125.0,0,0,0,0,608,816,1.02,1.34,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60448-6,192.168.10.20,60448,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18685139,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,202.19,2.25,455735.1,1155772.99,3710658.0,69.0,18684904.0,1167806.5,1637668.05,3720810.0,158.0,18684938.0,778539.08,1435587.62,3710658.0,120.0,0,0,0,0,544,816,0.91,1.34,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60450-6,192.168.10.20,60450,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18675735,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,202.29,2.25,455505.73,1155906.53,3710494.0,100.0,18675474.0,1167217.12,1639085.43,3720674.0,191.0,18675468.0,778144.5,1435868.29,3710494.0,101.0,0,0,0,0,544,816,0.91,1.34,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60456-6,192.168.10.20,60456,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18665751,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,202.4,2.25,455262.22,1156009.7,3710374.0,92.0,18665533.0,1166595.81,1639911.02,3720693.0,295.0,18665584.0,777732.67,1436107.71,3710374.0,100.0,0,0,0,0,544,816,0.91,1.34,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60458-6,192.168.10.20,60458,192.168.10.10,22,6,24/05/2022 07:29:45 AM,18665956,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,202.4,2.25,455267.22,1156124.59,3711237.0,0.0,18665723.0,1166607.69,1639788.47,3720494.0,140.0,18665805.0,777741.88,1436266.13,3711237.0,102.0,0,0,0,0,544,816,0.91,1.34,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
