Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
20,192.168.10.20,33430,8.8.8.8,1248,6,2,21033293,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21033293.0,0.0,21033293.0,21033293.0,0.0,0.0,0.0,0.0,0.0,21033293.0,21033293.0,0.0,21033293.0,21033293.0,0,0,0,0,0,44,0.0,0.09508734557161354,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21033293.0,0.0,21033293.0,21033293.0,0
38,192.168.10.20,33430,8.8.8.8,2048,6,2,21048962,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21048962.0,0.0,21048962.0,21048962.0,0.0,0.0,0.0,0.0,0.0,21048962.0,21048962.0,0.0,21048962.0,21048962.0,0,0,0,0,0,44,0.0,0.09501656186181533,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21048962.0,0.0,21048962.0,21048962.0,0
151,192.168.10.20,33431,8.8.8.8,27355,6,1,21043189,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21043189.0,0.0,21043189.0,21043189.0,0.0,0.0,0.0,0.0,0.0,21043189.0,21043189.0,0.0,21043189.0,21043189.0,0,0,0,0,0,44,0.0,0.09504262875745688,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21043189.0,0.0,21043189.0,21043189.0,0
53,192.168.10.20,33430,8.8.8.8,32785,6,2,21048179,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21048179.0,0.0,21048179.0,21048179.0,0.0,0.0,0.0,0.0,0.0,21048179.0,21048179.0,0.0,21048179.0,21048179.0,0,0,0,0,0,44,0.0,0.09502009651286222,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21048179.0,0.0,21048179.0,21048179.0,0
195,192.168.10.20,33431,8.8.8.8,720,6,3,21042715,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21042715.0,0.0,21042715.0,21042715.0,0.0,0.0,0.0,0.0,0.0,21042715.0,21042715.0,0.0,21042715.0,21042715.0,0,0,0,0,0,44,0.0,0.09504476965068433,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21042715.0,0.0,21042715.0,21042715.0,0
22,192.168.10.20,33430,8.8.8.8,1300,6,2,21060469,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21060469.0,0.0,21060469.0,21060469.0,0.0,0.0,0.0,0.0,0.0,21060469.0,21060469.0,0.0,21060469.0,21060469.0,0,0,0,0,0,44,0.0,0.0949646467987014,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21060469.0,0.0,21060469.0,21060469.0,0
52,192.168.10.20,33430,8.8.8.8,32773,6,2,21060818,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21060818.0,0.0,21060818.0,21060818.0,0.0,0.0,0.0,0.0,0.0,21060818.0,21060818.0,0.0,21060818.0,21060818.0,0,0,0,0,0,44,0.0,0.0949630731341964,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21060818.0,0.0,21060818.0,21060818.0,0
80,192.168.10.20,33430,8.8.8.8,5718,6,0,21040716,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21040716.0,0.0,21040716.0,21040716.0,0.0,0.0,0.0,0.0,0.0,21040716.0,21040716.0,0.0,21040716.0,21040716.0,0,0,0,0,0,44,0.0,0.095053799499979,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21040716.0,0.0,21040716.0,21040716.0,0
123,192.168.10.20,33431,8.8.8.8,1185,6,3,21046155,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21046155.0,0.0,21046155.0,21046155.0,0.0,0.0,0.0,0.0,0.0,21046155.0,21046155.0,0.0,21046155.0,21046155.0,0,0,0,0,0,44,0.0,0.09502923455614576,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21046155.0,0.0,21046155.0,21046155.0,0
132,192.168.10.20,33431,8.8.8.8,1688,6,1,21041809,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21041809.0,0.0,21041809.0,21041809.0,0.0,0.0,0.0,0.0,0.0,21041809.0,21041809.0,0.0,21041809.0,21041809.0,0,0,0,0,0,44,0.0,0.09504886200611364,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21041809.0,0.0,21041809.0,21041809.0,0
