Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
2,192.168.10.20,54068,192.168.10.10,22,6,0,18618860,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,202,2,432996.7441860465,1132791.744744942,3710801.0,0.0,18618507.0,1034361.5,1585971.1962208722,3711194.0,217.0,18618463.0,775769.2916666667,1437289.1004582043,3710801.0,203.0,0,0,0,0,608,816,1.020470641059657,1.3427245277100746,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
1,192.168.10.20,54066,192.168.10.10,22,6,0,18619641,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,202,2,454137.5853658537,1156521.530956968,3710839.0,0.0,18619261.0,1163703.8125,1640193.5739658787,3711491.0,209.0,18619479.0,775811.625,1437273.3813556053,3710839.0,166.0,0,0,0,0,544,816,0.9130143808895134,1.3426682071904608,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
3,192.168.10.20,54070,192.168.10.10,22,6,0,18585824,18,24,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,87.16666666666666,237.2010093582649,203,2,453312.7804878049,1154892.2731370123,3709858.0,0.0,18585475.0,1093263.2352941176,1614387.0022267946,3719226.0,157.0,18585390.0,808060.4347826088,1457865.097508178,3709858.0,182.0,0,0,0,0,576,784,0.9684800630846392,1.2913067507795188,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,93.66666666666669,87.16666666666669,0,0,0,0,0,18,1686,24,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
4,192.168.10.20,54072,192.168.10.10,22,6,0,18579646,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,203,2,432084.79069767456,1133024.660885538,3710355.0,0.0,18579468.0,1032192.6666666665,1586446.1239122974,3710780.0,156.0,18579350.0,774139.5833333333,1438027.9227493985,3710355.0,178.0,0,0,0,0,608,816,1.0226244353633005,1.3455584675832897,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
6,192.168.10.20,54076,192.168.10.10,22,6,2,16724506,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,225,2,407914.7804878049,1058339.426389675,3710685.0,95.0,16724221.0,1045263.8125,1509101.6283470206,3711220.0,170.0,16724236.0,696843.1666666665,1318287.7784194713,3710685.0,146.0,0,0,0,0,544,816,1.0164724745831055,1.494812462622214,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
7,192.168.10.20,54078,192.168.10.10,22,6,3,16724551,18,24,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,87.16666666666666,237.2010093582649,225,2,407915.8780487804,1054587.7277094636,3710097.0,39.0,16724190.0,983775.8823529412,1483063.0547670538,3712053.0,106.0,16724311.0,727143.9565217394,1333953.117067036,3710097.0,153.0,0,0,0,0,576,784,1.0762620772300553,1.435016102973407,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,93.66666666666669,87.16666666666669,0,0,0,0,0,18,1686,24,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
8,192.168.10.20,54080,192.168.10.10,22,6,3,16722740,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999998,232.8602442095544,225,2,398160.47619047615,1047194.104038775,3710532.0,0.0,16722347.0,983667.4705882352,1482969.6522841475,3711101.0,137.0,16722326.0,696763.5833333335,1318234.3726836622,3710532.0,156.0,0,0,0,0,576,816,1.0763786317314028,1.4949703218491706,0.0,1080.0,85.86363636363636,223.9872910544506,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666669,83.68,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
10,192.168.10.20,54084,192.168.10.10,22,6,3,16724505,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999998,232.8602442095544,225,2,398202.50000000006,1047237.2434561435,3710369.0,0.0,16724142.0,983773.0588235294,1482973.7629067514,3710771.0,156.0,16724184.0,696841.0,1318275.940775843,3710369.0,179.0,0,0,0,0,576,816,1.07626503744057,1.4948125520007916,0.0,1080.0,85.86363636363636,223.9872910544506,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666669,83.68,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
12,192.168.10.20,54090,192.168.10.10,22,6,4,16725388,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,225,2,407936.2926829268,1058302.0799925758,3710522.0,99.0,16725041.0,1045315.0625,1509059.5789140763,3711090.0,167.0,16725054.0,696877.25,1318228.6621975866,3710522.0,158.0,0,0,0,0,544,816,1.0164188717176548,1.494733634878904,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
14,192.168.10.20,54096,192.168.10.10,22,6,5,16723899,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,225,2,388927.88372093026,1036387.362983051,3709935.0,0.0,16723296.0,929072.0,1457164.204584007,3710454.0,0.0,16723625.0,696817.7083333333,1318154.5464041259,3709935.0,96.0,0,0,0,0,608,816,1.1360987052122236,1.4948667173845047,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
