Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
192.168.10.20-8.8.8.8-44988-90-6,192.168.10.20,44988,8.8.8.8,90,6,24/05/2022 06:45:23 AM,23603974,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,23603974.0,0.0,23603974.0,23603974.0,0.0,0.0,0.0,0.0,0.0,23603974.0,23603974.0,0.0,23603974.0,23603974.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,23603974.0,0.0,23603974.0,23603974.0,0
192.168.10.20-8.8.8.8-43914-1117-6,192.168.10.20,43914,8.8.8.8,1117,6,24/05/2022 06:45:21 AM,25367210,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,25367210.0,0.0,25367210.0,25367210.0,0.0,0.0,0.0,0.0,0.0,25367210.0,25367210.0,0.0,25367210.0,25367210.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,25367210.0,0.0,25367210.0,25367210.0,0
192.168.10.20-8.8.8.8-34618-711-6,192.168.10.20,34618,8.8.8.8,711,6,24/05/2022 06:45:22 AM,24509040,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24509040.0,0.0,24509040.0,24509040.0,0.0,0.0,0.0,0.0,0.0,24509040.0,24509040.0,0.0,24509040.0,24509040.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,24509040.0,0.0,24509040.0,24509040.0,0
192.168.10.20-8.8.8.8-36600-5001-6,192.168.10.20,36600,8.8.8.8,5001,6,24/05/2022 06:45:22 AM,24413554,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24413554.0,0.0,24413554.0,24413554.0,0.0,0.0,0.0,0.0,0.0,24413554.0,24413554.0,0.0,24413554.0,24413554.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,24413554.0,0.0,24413554.0,24413554.0,0
192.168.10.20-8.8.8.8-40228-8007-6,192.168.10.20,40228,8.8.8.8,8007,6,24/05/2022 06:45:21 AM,25194392,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,25194392.0,0.0,25194392.0,25194392.0,0.0,0.0,0.0,0.0,0.0,25194392.0,25194392.0,0.0,25194392.0,25194392.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,25194392.0,0.0,25194392.0,25194392.0,0
192.168.10.20-8.8.8.8-37744-7999-6,192.168.10.20,37744,8.8.8.8,7999,6,24/05/2022 06:45:21 AM,25443597,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,25443597.0,0.0,25443597.0,25443597.0,0.0,0.0,0.0,0.0,0.0,25443597.0,25443597.0,0.0,25443597.0,25443597.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,25443597.0,0.0,25443597.0,25443597.0,0
192.168.10.20-8.8.8.8-54500-5961-6,192.168.10.20,54500,8.8.8.8,5961,6,24/05/2022 06:45:21 AM,25536326,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,25536326.0,0.0,25536326.0,25536326.0,0.0,0.0,0.0,0.0,0.0,25536326.0,25536326.0,0.0,25536326.0,25536326.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,25536326.0,0.0,25536326.0,25536326.0,0
192.168.10.20-8.8.8.8-47964-6006-6,192.168.10.20,47964,8.8.8.8,6006,6,24/05/2022 06:45:22 AM,24585901,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24585901.0,0.0,24585901.0,24585901.0,0.0,0.0,0.0,0.0,0.0,24585901.0,24585901.0,0.0,24585901.0,24585901.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,24585901.0,0.0,24585901.0,24585901.0,0
192.168.10.20-8.8.8.8-40668-44443-6,192.168.10.20,40668,8.8.8.8,44443,6,24/05/2022 06:45:23 AM,23758390,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,23758390.0,0.0,23758390.0,23758390.0,0.0,0.0,0.0,0.0,0.0,23758390.0,23758390.0,0.0,23758390.0,23758390.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,23758390.0,0.0,23758390.0,23758390.0,0
192.168.10.20-8.8.8.8-59692-903-6,192.168.10.20,59692,8.8.8.8,903,6,24/05/2022 06:45:22 AM,23974722,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,23974722.0,0.0,23974722.0,23974722.0,0.0,0.0,0.0,0.0,0.0,23974722.0,23974722.0,0.0,23974722.0,23974722.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,23974722.0,0.0,23974722.0,23974722.0,0
