Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
1,192.168.10.20,52762,192.168.10.10,22,6,1,29965,14,13,1234.0,1748.0,976.0,0.0,88.14285714285714,256.73747655558947,1080.0,0.0,134.46153846153842,318.9588832918268,99516,901,1152.5000000000002,2322.3918747704915,7820.0,94.0,29639.0,2279.923076923077,3077.7875295288127,8107.0,94.0,29528.0,2460.6666666666665,3029.794242438775,7820.0,202.0,0,0,0,0,448,432,467.2117470382113,433.8394793926248,0.0,1080.0,106.5,279.1471800827444,77923.14814814816,0,1,0,0,0,0,0,0,0.0,110.44444444444444,88.14285714285714,134.46153846153842,0,0,0,0,0,14,1234,13,1748,-1,502,7,0,0,0,0,0,0,0,0,0,0
1,192.168.10.10,22,192.168.10.20,52762,6,1,2468,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,810,2468.0,0.0,2468.0,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,405.1863857374392,405.1863857374392,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,-1,502,0,0,0,0,0,0,0,0,0,0,0
20,192.168.10.20,57124,239.255.255.250,1900,17,0,3004991,3,1,519.0,173.0,173.0,173.0,173.0,0.0,173.0,173.0,173.0,0.0,230,1,1001663.6666666665,1445.4661301231977,1003184.0,1000307.0,2004684.0,1002342.0,1190.767819518146,1003184.0,1001500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.9983390965230844,0.3327796988410281,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,216.25,173.0,173.0,0,0,0,0,0,3,519,1,173,-1,-1,3,0,0,0,0,0,0,0,0,0,0
15,192.168.10.20,52790,192.168.10.10,22,6,1,13290658,15,22,1602.0,1956.0,976.0,0.0,106.79999999999998,243.06589347629287,1080.0,0.0,88.90909090909088,248.11343586407617,267,2,369184.9444444444,1067139.6478611394,3710497.0,0.0,13290278.0,949305.5714285714,1579484.4633680913,3721723.0,224.0,13290658.0,632888.4761904761,1348198.2765402729,3710497.0,123.0,0,0,0,0,480,720,1.1286122929353837,1.6552980296385629,0.0,1080.0,93.63157894736842,240.03146427225482,57615.103840682765,0,1,0,0,0,0,0,0,1.0,96.16216216216215,106.8,88.9090909090909,0,0,0,0,0,15,1602,22,1956,-1,502,11,0,0,0,0,0,0,0,0,0,0
10,192.168.10.20,52780,192.168.10.10,22,6,1,13251852,15,22,1602.0,1956.0,976.0,0.0,106.79999999999998,243.06589347629287,1080.0,0.0,88.90909090909088,248.11343586407617,268,2,368107.00000000006,1067278.6648072484,3709893.0,0.0,13251212.0,946515.142857143,1577153.865744574,3719929.0,144.0,13251852.0,631040.5714285714,1348769.5069487807,3709893.0,113.0,0,0,0,0,480,720,1.1319172595649272,1.66014531402856,0.0,1080.0,93.63157894736842,240.03146427225482,57615.103840682765,0,1,0,0,0,0,0,0,1.0,96.16216216216215,106.8,88.9090909090909,0,0,0,0,0,15,1602,22,1956,-1,502,11,0,0,0,0,0,0,0,0,0,0
11,192.168.10.20,52782,192.168.10.10,22,6,1,13271571,15,22,1602.0,1956.0,976.0,0.0,106.79999999999998,243.06589347629287,1080.0,0.0,88.90909090909088,248.11343586407617,268,2,368654.75,1063148.9936399153,3710999.0,87.0,13271219.0,947944.2142857143,1576314.1245926637,3720668.0,253.0,13271571.0,631979.5714285714,1342856.772602707,3710999.0,123.0,0,0,0,0,480,720,1.1302354483881374,1.6576786576359348,0.0,1080.0,93.63157894736842,240.03146427225482,57615.103840682765,0,1,0,0,0,0,0,0,1.0,96.16216216216215,106.8,88.9090909090909,0,0,0,0,0,15,1602,22,1956,-1,502,11,0,0,0,0,0,0,0,0,0,0
17,192.168.10.20,52794,192.168.10.10,22,6,1,13289689,15,22,1602.0,1956.0,976.0,0.0,106.79999999999998,243.06589347629287,1080.0,0.0,88.90909090909088,248.11343586407617,267,2,369158.0277777778,1067079.7091409937,3710025.0,64.0,13289047.0,949217.642857143,1577980.3048679081,3720611.0,153.0,13289689.0,632842.3333333333,1348124.841244324,3710025.0,142.0,0,0,0,0,480,720,1.128694584199826,1.6554187234930782,0.0,1080.0,93.63157894736842,240.03146427225482,57615.103840682765,0,1,0,0,0,0,0,0,1.0,96.16216216216215,106.8,88.9090909090909,0,0,0,0,0,15,1602,22,1956,-1,502,11,0,0,0,0,0,0,0,0,0,0
5,192.168.10.20,52770,192.168.10.10,22,6,1,13244062,15,22,1602.0,1956.0,976.0,0.0,106.79999999999998,243.06589347629287,1080.0,0.0,88.90909090909088,248.11343586407617,268,2,367890.61111111107,1067676.4504586123,3711000.0,46.0,13243498.0,945964.1428571428,1578743.3507669154,3721806.0,241.0,13244062.0,630669.6190476189,1349396.271392265,3711000.0,99.0,0,0,0,0,480,720,1.1325830398558991,1.6611217917886525,0.0,1080.0,93.63157894736842,240.03146427225482,57615.103840682765,0,1,0,0,0,0,0,0,1.0,96.16216216216215,106.8,88.9090909090909,0,0,0,0,0,15,1602,22,1956,-1,502,11,0,0,0,0,0,0,0,0,0,0
12,192.168.10.20,52784,192.168.10.10,22,6,1,13260629,17,22,1602.0,1956.0,976.0,0.0,94.23529411764707,230.1172335494901,1080.0,0.0,88.90909090909088,248.11343586407617,268,2,348963.92105263163,1041448.3533777419,3709977.0,85.0,13260140.0,828758.75,1502387.2932427025,3720116.0,150.0,13260629.0,631458.5238095238,1348790.178411328,3709977.0,173.0,0,0,0,0,544,720,1.2819904696828484,1.6590464901778037,0.0,1080.0,88.95,234.70745020021658,55087.58717948717,0,1,0,0,0,0,0,0,1.0,91.23076923076924,94.23529411764706,88.9090909090909,0,0,0,0,0,17,1602,22,1956,-1,502,11,0,0,0,0,0,0,0,0,0,0
16,192.168.10.20,52792,192.168.10.10,22,6,1,13279586,15,22,1602.0,1956.0,976.0,0.0,106.79999999999998,243.06589347629287,1080.0,0.0,88.90909090909088,248.11343586407617,267,2,368877.38888888893,1067221.4076359835,3710067.0,46.0,13279039.0,948502.7857142857,1578185.5870560382,3720765.0,153.0,13279586.0,632361.2380952381,1348419.6349639047,3710067.0,105.0,0,0,0,0,480,720,1.1295532857726136,1.6566781524665002,0.0,1080.0,93.63157894736842,240.03146427225482,57615.103840682765,0,1,0,0,0,0,0,0,1.0,96.16216216216215,106.8,88.9090909090909,0,0,0,0,0,15,1602,22,1956,-1,502,11,0,0,0,0,0,0,0,0,0,0
