Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
1946,192.168.10.20,51375,192.168.100.40,23,6,14,21054197,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21054197.0,0.0,21054197.0,21054197.0,0.0,0.0,0.0,0.0,0.0,21054197.0,21054197.0,0.0,21054197.0,21054197.0,0,0,0,0,0,44,0.0,0.09499293656271954,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21054197.0,0.0,21054197.0,21054197.0,0
117,192.168.10.20,51375,192.168.100.10,25,6,14,21055891,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21055891.0,0.0,21055891.0,21055891.0,0.0,0.0,0.0,0.0,0.0,21055891.0,21055891.0,0.0,21055891.0,21055891.0,0,0,0,0,0,44,0.0,0.09498529413929813,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21055891.0,0.0,21055891.0,21055891.0,0
2333,192.168.10.20,51376,192.168.100.5,21,6,14,21036917,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21036917.0,0.0,21036917.0,21036917.0,0.0,0.0,0.0,0.0,0.0,21036917.0,21036917.0,0.0,21036917.0,21036917.0,0,0,0,0,0,44,0.0,0.09507096500879858,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21036917.0,0.0,21036917.0,21036917.0,0
2476,192.168.10.20,51376,192.168.100.53,21,6,14,21060220,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21060220.0,0.0,21060220.0,21060220.0,0.0,0.0,0.0,0.0,0.0,21060220.0,21060220.0,0.0,21060220.0,21060220.0,0,0,0,0,0,44,0.0,0.09496576958835187,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21060220.0,0.0,21060220.0,21060220.0,0
639,192.168.10.20,51375,192.168.100.17,21,6,14,2968694,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2968694.0,0.0,2968694.0,2968694.0,0.0,0.0,0.0,0.0,0.0,2968694.0,2968694.0,0.0,2968694.0,2968694.0,0,0,0,0,0,44,0.0,0.6736969185776641,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1220,192.168.10.20,51375,192.168.100.24,21,6,14,21035858,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21035858.0,0.0,21035858.0,21035858.0,0.0,0.0,0.0,0.0,0.0,21035858.0,21035858.0,0.0,21035858.0,21035858.0,0,0,0,0,0,44,0.0,0.09507575112933353,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21035858.0,0.0,21035858.0,21035858.0,0
55,192.168.10.20,51375,192.168.100.1,25,6,14,2925160,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2925160.0,0.0,2925160.0,2925160.0,0.0,0.0,0.0,0.0,0.0,2925160.0,2925160.0,0.0,2925160.0,2925160.0,0,0,0,0,0,44,0.0,0.6837232835126967,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3008,192.168.10.20,51375,192.168.100.8,21,6,14,6389334,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6389334.0,0.0,6389334.0,6389334.0,0.0,0.0,0.0,0.0,0.0,6389334.0,6389334.0,0.0,6389334.0,6389334.0,0,0,0,0,0,44,0.0,0.3130216701772047,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,6389334.0,0.0,6389334.0,6389334.0,0
2707,192.168.10.20,51375,192.168.100.59,53,6,15,21042643,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21042643.0,0.0,21042643.0,21042643.0,0.0,0.0,0.0,0.0,0.0,21042643.0,21042643.0,0.0,21042643.0,21042643.0,0,0,0,0,0,44,0.0,0.09504509485809362,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21042643.0,0.0,21042643.0,21042643.0,0
2844,192.168.10.20,51376,192.168.100.62,23,6,14,21041756,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21041756.0,0.0,21041756.0,21041756.0,0.0,0.0,0.0,0.0,0.0,21041756.0,21041756.0,0.0,21041756.0,21041756.0,0,0,0,0,0,44,0.0,0.09504910141530014,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21041756.0,0.0,21041756.0,21041756.0,0
