Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
14,192.168.10.20,54186,192.168.10.10,22,6,9,20462002,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,475860.5116279069,1220796.0014965523,3717497.0,0.0,20461663.0,1136759.0555555557,1700048.8615459218,3718012.0,0.0,20461775.0,852573.9583333335,1544784.8835387903,3717497.0,1.0,0,0,0,0,608,816,0.9285503930651556,1.221776832980468,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
15,192.168.10.20,54188,192.168.10.10,22,6,9,20462847,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,487210.64285714284,1233089.6854582804,3714457.0,0.0,20462426.0,1203672.1176470588,1727503.1636748847,3716187.0,0.0,20462790.0,852616.2500000001,1544467.4482720362,3714457.0,94.0,0,0,0,0,576,816,0.8796429939587586,1.2217263804982756,0.0,1080.0,85.86363636363636,223.9872910544506,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666669,83.68,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
16,192.168.10.20,54190,192.168.10.10,22,6,9,20435099,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,498417.0487804878,1245855.1272049441,3710541.0,0.0,20434810.0,1277175.625,1754936.8483448392,3711417.0,97.0,20434793.0,851449.7083333333,1544586.6872392837,3710541.0,52.0,0,0,0,0,544,816,0.8319020132958495,1.2233853136703667,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
17,192.168.10.20,54192,192.168.10.10,22,6,9,20431787,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,475157.8372093023,1220427.169666033,3710643.0,55.0,20431487.0,1135082.6111111112,1699397.5598984943,3711140.0,179.0,20431517.0,851313.2083333335,1544573.7974462612,3710643.0,55.0,0,0,0,0,608,816,0.9299235549000192,1.2235836248684464,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
23,192.168.10.20,54204,192.168.10.10,22,6,11,20433488,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,498377.7560975609,1237902.8269892752,3710494.0,0.0,20432693.0,1277043.3125,1739886.1665637675,3711026.0,0.0,20433184.0,851382.6666666667,1533442.7684588253,3710494.0,0.0,0,0,0,0,544,816,0.831967601419787,1.2234817667938045,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
24,192.168.10.20,54206,192.168.10.10,22,6,12,20432701,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,475179.09302325593,1220440.305621506,3710393.0,0.0,20432276.0,1135126.4444444443,1699389.0621365432,3710926.0,129.0,20432441.0,851351.7083333335,1544582.8347576703,3710393.0,144.0,0,0,0,0,608,816,0.929881957358452,1.2235288912611209,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
25,192.168.10.20,54210,192.168.10.10,22,6,12,20434627,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,486538.7380952382,1233056.207636766,3710662.0,49.0,20434262.0,1202015.4117647058,1727283.4047340804,3711221.0,163.0,20434394.0,851433.0833333335,1544714.0218199366,3710662.0,163.0,0,0,0,0,576,816,0.8808577714680087,1.2234135714833454,0.0,1080.0,85.86363636363636,223.9872910544506,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666669,83.68,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
26,192.168.10.20,54212,192.168.10.10,22,6,12,20434508,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,475221.1162790697,1220490.5794718117,3710711.0,70.0,20434242.0,1135235.6666666665,1699402.4622788134,3711363.0,209.0,20434291.0,851428.7916666667,1544635.2087748598,3710711.0,115.0,0,0,0,0,608,816,0.9297997289682728,1.2234206960108849,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
27,192.168.10.20,54214,192.168.10.10,22,6,12,20432675,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,498357.9268292683,1244051.172423936,3710544.0,0.0,20432315.0,1277019.6875,1751540.2446679787,3711075.0,0.0,20432331.0,851347.1249999999,1542080.936386265,3710544.0,0.0,0,0,0,0,544,816,0.8320007047535382,1.223530448166968,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
29,192.168.10.20,54218,192.168.10.10,22,6,13,20431674,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,184,2,475155.20930232544,1220419.3430989895,3710433.0,97.0,20431372.0,1135076.2222222222,1699315.7923928418,3710851.0,180.0,20431370.0,851307.0833333335,1544564.5157227388,3710433.0,153.0,0,0,0,0,608,816,0.9299286979618018,1.2235903920550024,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
