Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
4156,192.168.10.20,50993,192.168.100.55,5440,6,5,21045031,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21045031.0,0.0,21045031.0,21045031.0,0.0,0.0,0.0,0.0,0.0,21045031.0,21045031.0,0.0,21045031.0,21045031.0,0,0,0,0,0,44,0.0,0.09503430999935328,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21045031.0,0.0,21045031.0,21045031.0,0
3754,192.168.10.20,50993,192.168.100.5,8292,6,6,21063094,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21063094.0,0.0,21063094.0,21063094.0,0.0,0.0,0.0,0.0,0.0,21063094.0,21063094.0,0.0,21063094.0,21063094.0,0,0,0,0,0,44,0.0,0.0949528117758958,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21063094.0,0.0,21063094.0,21063094.0,0
3559,192.168.10.20,50993,192.168.100.48,10628,6,14,21043395,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21043395.0,0.0,21043395.0,21043395.0,0.0,0.0,0.0,0.0,0.0,21043395.0,21043395.0,0.0,21043395.0,21043395.0,0,0,0,0,0,44,0.0,0.09504169835713296,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21043395.0,0.0,21043395.0,21043395.0,0
1758,192.168.10.20,50993,192.168.100.26,1067,6,21,21055866,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21055866.0,0.0,21055866.0,21055866.0,0.0,0.0,0.0,0.0,0.0,21055866.0,21055866.0,0.0,21055866.0,21055866.0,0,0,0,0,0,44,0.0,0.0949854069170083,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21055866.0,0.0,21055866.0,21055866.0,0
4389,192.168.10.20,50993,192.168.100.59,1047,6,15,21056214,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21056214.0,0.0,21056214.0,21056214.0,0.0,0.0,0.0,0.0,0.0,21056214.0,21056214.0,0.0,21056214.0,21056214.0,0,0,0,0,0,44,0.0,0.09498383707536406,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21056214.0,0.0,21056214.0,21056214.0,0
3300,192.168.10.20,50993,192.168.100.44,19780,6,9,21038546,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21038546.0,0.0,21038546.0,21038546.0,0.0,0.0,0.0,0.0,0.0,21038546.0,21038546.0,0.0,21038546.0,21038546.0,0,0,0,0,0,44,0.0,0.09506360373002964,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21038546.0,0.0,21038546.0,21038546.0,0
543,192.168.10.20,50993,192.168.100.13,987,6,3,21033391,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21033391.0,0.0,21033391.0,21033391.0,0.0,0.0,0.0,0.0,0.0,21033391.0,21033391.0,0.0,21033391.0,21033391.0,0,0,0,0,0,44,0.0,0.09508690253511666,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21033391.0,0.0,21033391.0,21033391.0,0
3736,192.168.10.20,50993,192.168.100.5,3493,6,15,21054203,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21054203.0,0.0,21054203.0,21054203.0,0.0,0.0,0.0,0.0,0.0,21054203.0,21054203.0,0.0,21054203.0,21054203.0,0,0,0,0,0,44,0.0,0.09499290949175326,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21054203.0,0.0,21054203.0,21054203.0,0
3855,192.168.10.20,50992,192.168.100.51,2710,6,10,21041036,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21041036.0,0.0,21041036.0,21041036.0,0.0,0.0,0.0,0.0,0.0,21041036.0,21041036.0,0.0,21041036.0,21041036.0,0,0,0,0,0,44,0.0,0.09505235388599688,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21041036.0,0.0,21041036.0,21041036.0,0
4141,192.168.10.20,50992,192.168.100.55,9593,6,15,21052823,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21052823.0,0.0,21052823.0,21052823.0,0.0,0.0,0.0,0.0,0.0,21052823.0,21052823.0,0.0,21052823.0,21052823.0,0,0,0,0,0,44,0.0,0.09499913622035393,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,21052823.0,0.0,21052823.0,21052823.0,0
