Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
192.168.10.10-192.168.10.20-22-59066-6,192.168.10.10,22,192.168.10.20,59066,6,24/05/2022 06:57:55 AM,2059,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.35,2059.0,0.0,2059.0,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,485.67,485.67,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,502,0,0,0,0,0,0,0,0,0,0,0
142.251.37.198-192.168.10.20-443-46092-6,192.168.10.20,46092,142.251.37.198,443,6,24/05/2022 06:58:06 AM,816,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.98,816.0,0.0,816.0,816.0,0.0,0.0,0.0,0.0,0.0,816.0,816.0,0.0,816.0,816.0,0,0,0,0,0,40,0.0,2450.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
140.82.121.3-192.168.10.20-443-47926-6,192.168.10.20,47926,140.82.121.3,443,6,24/05/2022 06:58:06 AM,1947,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.22,1947.0,0.0,1947.0,1947.0,0.0,0.0,0.0,0.0,0.0,1947.0,1947.0,0.0,1947.0,1947.0,0,0,0,0,0,40,0.0,1027.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
192.168.10.20-216.58.212.110-42126-443-6,192.168.10.20,42126,216.58.212.110,443,6,24/05/2022 06:58:06 AM,895,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234.64,895.0,0.0,895.0,895.0,0.0,0.0,0.0,0.0,0.0,895.0,895.0,0.0,895.0,895.0,0,0,0,0,0,40,0.0,2234.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
192.168.10.20-104.26.2.7-46496-443-6,192.168.10.20,46496,104.26.2.7,443,6,24/05/2022 06:58:06 AM,705,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.88,705.0,0.0,705.0,705.0,0.0,0.0,0.0,0.0,0.0,705.0,705.0,0.0,705.0,705.0,0,0,0,0,0,40,0.0,2836.88,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
192.168.10.20-34.104.35.123-42392-80-6,192.168.10.20,42392,34.104.35.123,80,6,24/05/2022 06:58:06 AM,1809,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.58,1809.0,0.0,1809.0,1809.0,0.0,0.0,0.0,0.0,0.0,1809.0,1809.0,0.0,1809.0,1809.0,0,0,0,0,0,40,0.0,1105.58,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
172.217.19.38-192.168.10.20-443-45782-6,192.168.10.20,45782,172.217.19.38,443,6,24/05/2022 06:58:06 AM,1716,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.5,1716.0,0.0,1716.0,1716.0,0.0,0.0,0.0,0.0,0.0,1716.0,1716.0,0.0,1716.0,1716.0,0,0,0,0,0,40,0.0,1165.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,0
