Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
192.168.10.20-8.8.8.8-51678-5902-6,192.168.10.20,51678,8.8.8.8,5902,6,24/05/2022 06:43:03 AM,21060648,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,21060648.0,0.0,21060648.0,21060648.0,0.0,0.0,0.0,0.0,0.0,21060648.0,21060648.0,0.0,21060648.0,21060648.0,0,0,0,0,0,60,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21060648.0,0.0,21060648.0,21060648.0,0
192.168.10.20-8.8.8.8-46782-9929-6,192.168.10.20,46782,8.8.8.8,9929,6,24/05/2022 06:43:03 AM,21043218,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21043218.0,0.0,21043218.0,21043218.0,0.0,0.0,0.0,0.0,0.0,21043218.0,21043218.0,0.0,21043218.0,21043218.0,0,0,0,0,0,60,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21043218.0,0.0,21043218.0,21043218.0,0
192.168.10.20-8.8.8.8-57208-3001-6,192.168.10.20,57208,8.8.8.8,3001,6,24/05/2022 06:43:01 AM,21050102,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21050102.0,0.0,21050102.0,21050102.0,0.0,0.0,0.0,0.0,0.0,21050102.0,21050102.0,0.0,21050102.0,21050102.0,0,0,0,0,0,60,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21050102.0,0.0,21050102.0,21050102.0,0
192.168.10.20-8.8.8.8-35002-3828-6,192.168.10.20,35002,8.8.8.8,3828,6,24/05/2022 06:43:04 AM,21061715,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,21061715.0,0.0,21061715.0,21061715.0,0.0,0.0,0.0,0.0,0.0,21061715.0,21061715.0,0.0,21061715.0,21061715.0,0,0,0,0,0,60,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21061715.0,0.0,21061715.0,21061715.0,0
192.168.10.20-8.8.8.8-59208-3011-6,192.168.10.20,59208,8.8.8.8,3011,6,24/05/2022 06:43:03 AM,21028827,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21028827.0,0.0,21028827.0,21028827.0,0.0,0.0,0.0,0.0,0.0,21028827.0,21028827.0,0.0,21028827.0,21028827.0,0,0,0,0,0,60,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21028827.0,0.0,21028827.0,21028827.0,0
192.168.10.20-8.8.8.8-51862-6005-6,192.168.10.20,51862,8.8.8.8,6005,6,24/05/2022 06:43:02 AM,21063594,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,21063594.0,0.0,21063594.0,21063594.0,0.0,0.0,0.0,0.0,0.0,21063594.0,21063594.0,0.0,21063594.0,21063594.0,0,0,0,0,0,60,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21063594.0,0.0,21063594.0,21063594.0,0
192.168.10.20-8.8.8.8-36332-1594-6,192.168.10.20,36332,8.8.8.8,1594,6,24/05/2022 06:43:02 AM,21049693,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21049693.0,0.0,21049693.0,21049693.0,0.0,0.0,0.0,0.0,0.0,21049693.0,21049693.0,0.0,21049693.0,21049693.0,0,0,0,0,0,60,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21049693.0,0.0,21049693.0,21049693.0,0
192.168.10.20-8.8.8.8-35198-4000-6,192.168.10.20,35198,8.8.8.8,4000,6,24/05/2022 06:43:04 AM,21053908,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,21053908.0,0.0,21053908.0,21053908.0,0.0,0.0,0.0,0.0,0.0,21053908.0,21053908.0,0.0,21053908.0,21053908.0,0,0,0,0,0,60,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21053908.0,0.0,21053908.0,21053908.0,0
192.168.10.20-8.8.8.8-60734-2160-6,192.168.10.20,60734,8.8.8.8,2160,6,24/05/2022 06:43:01 AM,21041556,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21041556.0,0.0,21041556.0,21041556.0,0.0,0.0,0.0,0.0,0.0,21041556.0,21041556.0,0.0,21041556.0,21041556.0,0,0,0,0,0,60,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21041556.0,0.0,21041556.0,21041556.0,0
192.168.10.20-8.8.8.8-44494-1236-6,192.168.10.20,44494,8.8.8.8,1236,6,24/05/2022 06:43:02 AM,21059338,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,21059338.0,0.0,21059338.0,21059338.0,0.0,0.0,0.0,0.0,0.0,21059338.0,21059338.0,0.0,21059338.0,21059338.0,0,0,0,0,0,60,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,21059338.0,0.0,21059338.0,21059338.0,0
