Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
192.168.10.10-192.168.10.20-22-60554-6,192.168.10.20,60554,192.168.10.10,22,6,24/05/2022 07:32:06 AM,16722813,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,225.92,2.63,388902.63,1036450.6,3710070.0,90.0,16722491.0,929027.28,1457271.91,3710625.0,161.0,16722578.0,696774.08,1318255.47,3710070.0,155.0,0,0,0,0,608,816,1.14,1.49,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60556-6,192.168.10.20,60556,192.168.10.10,22,6,24/05/2022 07:32:06 AM,18578864,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,203.35,2.37,432066.6,1133126.38,3710566.0,0.0,18578486.0,1032138.11,1586649.01,3711126.0,151.0,18578585.0,774107.71,1438181.96,3710566.0,168.0,0,0,0,0,608,816,1.02,1.35,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60558-6,192.168.10.20,60558,192.168.10.10,22,6,24/05/2022 07:32:07 AM,18578060,18,25,1686.0,2092.0,976.0,0.0,93.67,223.26,1080.0,0.0,83.68,232.86,203.36,2.31,442334.76,1144735.0,3710237.0,0.0,18577090.0,1092770.0,1613642.73,3710738.0,0.0,18577800.0,774075.0,1438058.27,3710237.0,165.0,0,0,0,0,576,816,0.97,1.35,0.0,1080.0,85.86,223.99,50170.31,0,1,0,0,0,0,0,0,1.0,87.86,93.67,83.68,0,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60564-6,192.168.10.20,60564,192.168.10.10,22,6,24/05/2022 07:32:10 AM,16735786,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,225.74,2.63,389204.33,1036324.9,3710247.0,0.0,16735520.0,929751.11,1456761.88,3710608.0,208.0,16735402.0,697308.42,1317946.67,3710247.0,143.0,0,0,0,0,608,816,1.14,1.49,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60568-6,192.168.10.20,60568,192.168.10.10,22,6,24/05/2022 07:32:10 AM,16720493,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,225.95,2.63,388848.67,1036429.72,3710039.0,53.0,16720211.0,928900.61,1457251.86,3710463.0,159.0,16720273.0,696678.04,1318248.74,3710039.0,102.0,0,0,0,0,608,816,1.14,1.5,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60566-6,192.168.10.20,60566,192.168.10.10,22,6,24/05/2022 07:32:10 AM,16776741,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,225.19,2.5,409188.8,1057784.53,3710404.0,53.0,16776488.0,1048530.5,1506521.92,3710849.0,157.0,16776546.0,699022.75,1317012.92,3710404.0,103.0,0,0,0,0,544,816,1.01,1.49,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60572-6,192.168.10.20,60572,192.168.10.10,22,6,24/05/2022 07:32:10 AM,16736802,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,225.73,2.63,389227.95,1036391.87,3710599.0,82.0,16736482.0,929804.56,1457051.42,3711216.0,82.0,16736440.0,697351.67,1318032.01,3710599.0,117.0,0,0,0,0,608,816,1.14,1.49,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60570-6,192.168.10.20,60570,192.168.10.10,22,6,24/05/2022 07:32:10 AM,16737786,17,25,1686.0,2092.0,976.0,0.0,99.18,228.87,1080.0,0.0,83.68,232.86,225.72,2.51,408238.68,1058329.91,3710753.0,57.0,16737473.0,1046092.06,1508697.03,3711217.0,209.0,16737615.0,697400.62,1318145.64,3710753.0,137.0,0,0,0,0,544,816,1.02,1.49,0.0,1080.0,87.86,226.24,51185.22,0,1,0,0,0,0,0,0,1.0,89.95,99.18,83.68,0,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60576-6,192.168.10.20,60576,192.168.10.10,22,6,24/05/2022 07:32:10 AM,16738059,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,225.71,2.63,389257.19,1036413.62,3710564.0,55.0,16737768.0,929876.0,1456905.99,3710953.0,85.0,16737204.0,697383.5,1318061.8,3710564.0,149.0,0,0,0,0,608,816,1.14,1.49,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
192.168.10.10-192.168.10.20-22-60574-6,192.168.10.20,60574,192.168.10.10,22,6,24/05/2022 07:32:10 AM,16748593,19,25,1686.0,2092.0,976.0,0.0,88.74,218.03,1080.0,0.0,83.68,232.86,225.57,2.63,389502.16,1036169.42,3710354.0,0.0,16748356.0,930464.22,1457728.83,3718317.0,175.0,16748185.0,697841.04,1317593.9,3710354.0,88.0,0,0,0,0,608,816,1.13,1.49,0.0,1080.0,83.96,221.8,49193.91,0,1,0,0,0,0,0,0,1.0,85.86,88.74,83.68,0,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
