Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
212.26.18.41-10.10.10.10-123-123-17,10.10.10.10,123,212.26.18.41,123,17,22/05/2022 05:09:12 PM,7566,0,2,0.0,96.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,12688.34,264.34,7566.0,0.0,7566.0,7566.0,0.0,0.0,0.0,0.0,0.0,7566.0,7566.0,0.0,7566.0,7566.0,0,0,0,0,0,16,0.0,264.34,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,0
212.138.170.134-10.10.10.10-123-123-17,10.10.10.10,123,212.138.170.134,123,17,22/05/2022 05:09:10 PM,38285,0,2,0.0,96.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,2507.51,52.24,38285.0,0.0,38285.0,38285.0,0.0,0.0,0.0,0.0,0.0,38285.0,38285.0,0.0,38285.0,38285.0,0,0,0,0,0,16,0.0,52.24,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,0
212.26.18.43-10.10.10.10-123-123-17,10.10.10.10,123,212.26.18.43,123,17,22/05/2022 05:09:43 PM,8967,0,2,0.0,96.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,10705.92,223.04,8967.0,0.0,8967.0,8967.0,0.0,0.0,0.0,0.0,0.0,8967.0,8967.0,0.0,8967.0,8967.0,0,0,0,0,0,16,0.0,223.04,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,0
212.138.72.41-10.10.10.10-123-123-17,10.10.10.10,123,212.138.72.41,123,17,22/05/2022 05:09:39 PM,22726,0,2,0.0,96.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,4224.24,88.0,22726.0,0.0,22726.0,22726.0,0.0,0.0,0.0,0.0,0.0,22726.0,22726.0,0.0,22726.0,22726.0,0,0,0,0,0,16,0.0,88.0,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,0
10.10.10.10-10.10.10.20-45348-6112-6,10.10.10.10,45348,10.10.10.20,6112,6,22/05/2022 05:09:11 PM,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
10.10.10.10-10.10.10.20-37170-1105-6,10.10.10.10,37170,10.10.10.20,1105,6,22/05/2022 05:09:11 PM,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
10.10.10.10-10.10.10.20-36606-801-6,10.10.10.10,36606,10.10.10.20,801,6,22/05/2022 05:09:11 PM,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
10.10.10.10-10.10.10.20-36026-4550-6,10.10.10.10,36026,10.10.10.20,4550,6,22/05/2022 05:09:11 PM,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
