Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
1,192.168.10.20,53960,192.168.10.10,22,6,0,18581312,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,203,2,453202.73170731706,1156763.3426185113,3710491.0,94.0,18580990.0,1161311.875,1641102.4679322485,3711747.0,197.0,18581073.0,774211.375,1437985.9553457524,3710491.0,183.0,0,0,0,0,544,816,0.9148977208929056,1.3454378248425083,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
2,192.168.10.20,53962,192.168.10.10,22,6,0,18580257,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,203,2,432099.0,1132993.2079872072,3710304.0,90.0,18579952.0,1032219.5555555556,1586717.3370210966,3713320.0,136.0,18579987.0,774166.125,1437975.753551115,3710304.0,113.0,0,0,0,0,608,816,1.0225908070055219,1.3455142197441081,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
10,192.168.10.20,53978,192.168.10.10,22,6,4,14870421,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999998,232.8602442095544,254,2,354057.6428571429,937469.9839587923,3709971.0,0.0,14870126.0,874713.294117647,1330108.868546893,3710444.0,145.0,14870071.0,619586.2916666665,1181092.8560679823,3709971.0,161.0,0,0,0,0,576,816,1.2104566508238066,1.6811897928108424,0.0,1080.0,85.86363636363636,223.9872910544506,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666669,83.68,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
11,192.168.10.20,53980,192.168.10.10,22,6,4,14874987,19,25,1686.0,2092.0,976.0,0.0,88.7368421052632,218.0307934686859,1080.0,0.0,83.67999999999998,232.8602442095544,253,2,345929.93023255805,927824.8922325294,3710111.0,105.0,14874239.0,826346.6111111111,1306852.6892625808,3710530.0,206.0,14874660.0,619777.5,1181060.7905558238,3710111.0,213.0,0,0,0,0,608,816,1.2773120406760692,1.6806737377316698,0.0,1080.0,83.95555555555555,221.79699517961706,49193.907070707064,0,1,0,0,0,0,0,0,1.0,85.86363636363636,88.73684210526315,83.68,0,0,0,0,0,19,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
18,192.168.10.20,53994,192.168.10.10,22,6,6,14872217,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,254,2,362737.00000000006,947406.5442786692,3710188.0,52.0,14871779.0,929486.1875,1353732.8183649443,3710815.0,235.0,14872017.0,619667.375,1181049.0650947208,3710188.0,255.0,0,0,0,0,544,816,1.1430710027966913,1.6809867688186635,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
12,192.168.10.20,53982,192.168.10.10,22,6,6,18577985,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999998,232.8602442095544,203,2,442332.97619047615,1144651.8675066505,3710035.0,0.0,18577618.0,1092801.0588235294,1613540.6530977332,3710635.0,168.0,18577587.0,774066.125,1437944.244472955,3710035.0,172.0,0,0,0,0,576,816,0.9688887142496884,1.3456787697912342,0.0,1080.0,85.86363636363636,223.9872910544506,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666669,83.68,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
13,192.168.10.20,53984,192.168.10.10,22,6,6,18579027,18,25,1686.0,2092.0,976.0,0.0,93.66666666666664,223.25954297501315,1080.0,0.0,83.67999999999998,232.8602442095544,203,2,442357.7857142857,1144691.682878493,3710340.0,100.0,18578734.0,1092866.705882353,1613534.8424548646,3710867.0,130.0,18578747.0,774114.4583333335,1437987.476511016,3710340.0,101.0,0,0,0,0,576,816,0.9688343743727806,1.3456032977399732,0.0,1080.0,85.86363636363636,223.9872910544506,50170.30655391119,0,1,0,0,0,0,0,0,1.0,87.86046511627907,93.66666666666669,83.68,0,0,0,0,0,18,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
14,192.168.10.20,53986,192.168.10.10,22,6,6,18581102,17,24,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,87.16666666666666,237.2010093582649,203,2,464527.5500000001,1167461.1285735175,3710303.0,0.0,18580650.0,1161290.625,1640785.0677902892,3710647.0,182.0,18580674.0,807855.3913043478,1458153.159801115,3710303.0,209.0,0,0,0,0,544,784,0.9149080608889611,1.291634909490298,0.0,1080.0,89.95238095238096,228.5626297667668,52240.875725900114,0,1,0,0,0,0,0,0,1.0,92.14634146341464,99.17647058823529,87.16666666666669,0,0,0,0,0,17,1686,24,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
15,192.168.10.20,53988,192.168.10.10,22,6,6,18580060,17,25,1686.0,2092.0,976.0,0.0,99.17647058823529,228.86574538747536,1080.0,0.0,83.67999999999998,232.8602442095544,203,2,453172.19512195117,1156738.8390077776,3710221.0,42.0,18579839.0,1161239.9374999998,1640828.0138386013,3710663.0,214.0,18579779.0,774157.4583333335,1437964.7923822596,3710221.0,167.0,0,0,0,0,544,816,0.9149593704218394,1.3455284859144696,0.0,1080.0,87.86046511627907,226.2415040651985,51185.21816168324,0,1,0,0,0,0,0,0,1.0,89.95238095238096,99.17647058823529,83.68,0,0,0,0,0,17,1686,25,2092,-1,502,12,0,0,0,0,0,0,0,0,0,0
