Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
621,192.168.10.20,51375,192.168.100.47,2111,6,10,25206739,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25206739.0,0.0,25206739.0,25206739.0,0.0,0.0,0.0,0.0,0.0,25206739.0,25206739.0,0.0,25206739.0,25206739.0,0,0,0,0,0,44,0.0,0.07934386117934572,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,25206739.0,0.0,25206739.0,25206739.0,0
811,192.168.10.20,51376,192.168.100.57,1053,6,8,26634833,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26634833.0,0.0,26634833.0,26634833.0,0.0,0.0,0.0,0.0,0.0,26634833.0,26634833.0,0.0,26634833.0,26634833.0,0,0,0,0,0,44,0.0,0.07508963919541001,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,26634833.0,0.0,26634833.0,26634833.0,0
206,192.168.10.20,51376,192.168.100.22,1972,6,8,26925155,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26925155.0,0.0,26925155.0,26925155.0,0.0,0.0,0.0,0.0,0.0,26925155.0,26925155.0,0.0,26925155.0,26925155.0,0,0,0,0,0,44,0.0,0.07427998093232889,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,26925155.0,0.0,26925155.0,26925155.0,0
29,192.168.10.20,51382,192.168.100.1,1069,6,11,24428868,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24428868.0,0.0,24428868.0,24428868.0,0.0,0.0,0.0,0.0,0.0,24428868.0,24428868.0,0.0,24428868.0,24428868.0,0,0,0,0,0,44,0.0,0.08187035109445104,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,24428868.0,0.0,24428868.0,24428868.0,0
234,192.168.10.20,51375,192.168.100.24,8400,6,8,26707801,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26707801.0,0.0,26707801.0,26707801.0,0.0,0.0,0.0,0.0,0.0,26707801.0,26707801.0,0.0,26707801.0,26707801.0,0,0,0,0,0,44,0.0,0.07488448786929333,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,26707801.0,0.0,26707801.0,26707801.0,0
388,192.168.10.20,51376,192.168.100.33,1053,6,10,24690447,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24690447.0,0.0,24690447.0,24690447.0,0.0,0.0,0.0,0.0,0.0,24690447.0,24690447.0,0.0,24690447.0,24690447.0,0,0,0,0,0,44,0.0,0.08100298872677356,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,24690447.0,0.0,24690447.0,24690447.0,0
726,192.168.10.20,51375,192.168.100.52,9535,6,8,27106757,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27106757.0,0.0,27106757.0,27106757.0,0.0,0.0,0.0,0.0,0.0,27106757.0,27106757.0,0.0,27106757.0,27106757.0,0,0,0,0,0,44,0.0,0.07378234142874412,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,27106757.0,0.0,27106757.0,27106757.0,0
451,192.168.10.20,51375,192.168.100.37,7435,6,11,24173721,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24173721.0,0.0,24173721.0,24173721.0,0.0,0.0,0.0,0.0,0.0,24173721.0,24173721.0,0.0,24173721.0,24173721.0,0,0,0,0,0,44,0.0,0.08273447021250886,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,24173721.0,0.0,24173721.0,24173721.0,0
782,192.168.10.20,51375,192.168.100.55,32780,6,9,26325015,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26325015.0,0.0,26325015.0,26325015.0,0.0,0.0,0.0,0.0,0.0,26325015.0,26325015.0,0.0,26325015.0,26325015.0,0,0,0,0,0,44,0.0,0.0759733660170754,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,26325015.0,0.0,26325015.0,26325015.0,0
494,192.168.10.20,51375,192.168.100.4,1053,6,8,27219527,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27219527.0,0.0,27219527.0,27219527.0,0.0,0.0,0.0,0.0,0.0,27219527.0,27219527.0,0.0,27219527.0,27219527.0,0,0,0,0,0,44,0.0,0.07347666254450344,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,27219527.0,0.0,27219527.0,27219527.0,0
