192.168.100.141-10.0.3.131-80-56236-6,10.0.3.131,56236,192.168.100.141,80,6,17/05/2022 05:07:36 PM,21035500,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09507736920919399,2.10355E7,0.0,2.10355E7,2.10355E7,0,0,0,0,0,2.10355E7,2.10355E7,0.0,2.10355E7,2.10355E7,0,0,0,0,0,60,0.0,0.09507736920919399,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.10355E7,0.0,2.10355E7,2.10355E7,No Label
192.168.100.182-10.0.3.131-80-34948-6,10.0.3.131,34948,192.168.100.182,80,6,17/05/2022 05:07:42 PM,21036735,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09507178751835776,2.1036735E7,0.0,2.1036735E7,2.1036735E7,0,0,0,0,0,2.1036735E7,2.1036735E7,0.0,2.1036735E7,2.1036735E7,0,0,0,0,0,60,0.0,0.09507178751835776,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1036735E7,0.0,2.1036735E7,2.1036735E7,No Label
192.168.100.190-10.0.3.131-80-41350-6,10.0.3.131,41350,192.168.100.190,80,6,17/05/2022 05:07:39 PM,21028863,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0951073769418727,2.1028863E7,0.0,2.1028863E7,2.1028863E7,0,0,0,0,0,2.1028863E7,2.1028863E7,0.0,2.1028863E7,2.1028863E7,0,0,0,0,0,60,0.0,0.0951073769418727,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1028863E7,0.0,2.1028863E7,2.1028863E7,No Label
192.168.100.79-10.0.3.131-80-52994-6,10.0.3.131,52994,192.168.100.79,80,6,17/05/2022 05:07:49 PM,21030423,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09510032204297555,2.1030423E7,0.0,2.1030423E7,2.1030423E7,0,0,0,0,0,2.1030423E7,2.1030423E7,0.0,2.1030423E7,2.1030423E7,0,0,0,0,0,60,0.0,0.09510032204297555,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1030423E7,0.0,2.1030423E7,2.1030423E7,No Label
192.168.100.64-10.0.3.131-80-54062-6,10.0.3.131,54062,192.168.100.64,80,6,17/05/2022 05:07:21 PM,2881376,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0411692191508501,1440688.0,621108.4544586396,1879878.0,1001498.0,0,0,0,0,0,2881376.0,2881376.0,0.0,2881376.0,2881376.0,0,0,0,0,40,60,0.34705640638361673,0.6941128127672335,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.67-10.0.3.131-80-36726-6,10.0.3.131,36726,192.168.100.67,80,6,17/05/2022 05:07:50 PM,21036233,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09507405627233735,2.1036233E7,0.0,2.1036233E7,2.1036233E7,0,0,0,0,0,2.1036233E7,2.1036233E7,0.0,2.1036233E7,2.1036233E7,0,0,0,0,0,60,0.0,0.09507405627233735,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1036233E7,0.0,2.1036233E7,2.1036233E7,No Label
192.168.100.203-10.0.3.131-443-59230-6,10.0.3.131,59230,192.168.100.203,443,6,17/05/2022 05:07:49 PM,21032270,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09509197057664247,2.103227E7,0.0,2.103227E7,2.103227E7,0,0,0,0,0,2.103227E7,2.103227E7,0.0,2.103227E7,2.103227E7,0,0,0,0,0,60,0.0,0.09509197057664247,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.103227E7,0.0,2.103227E7,2.103227E7,No Label
192.168.100.119-10.0.3.131-80-45144-6,10.0.3.131,45144,192.168.100.119,80,6,17/05/2022 05:07:32 PM,21036559,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09507258292575321,2.1036559E7,0.0,2.1036559E7,2.1036559E7,0,0,0,0,0,2.1036559E7,2.1036559E7,0.0,2.1036559E7,2.1036559E7,0,0,0,0,0,60,0.0,0.09507258292575321,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1036559E7,0.0,2.1036559E7,2.1036559E7,No Label
192.168.100.44-10.0.3.131-443-40856-6,10.0.3.131,40856,192.168.100.44,443,6,17/05/2022 05:07:49 PM,21041531,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09505011778848223,2.1041531E7,0.0,2.1041531E7,2.1041531E7,0,0,0,0,0,2.1041531E7,2.1041531E7,0.0,2.1041531E7,2.1041531E7,0,0,0,0,0,60,0.0,0.09505011778848223,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1041531E7,0.0,2.1041531E7,2.1041531E7,No Label
192.168.100.54-10.0.3.131-443-51182-6,10.0.3.131,51182,192.168.100.54,443,6,17/05/2022 05:07:50 PM,21047682,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09502234022729915,2.1047682E7,0.0,2.1047682E7,2.1047682E7,0,0,0,0,0,2.1047682E7,2.1047682E7,0.0,2.1047682E7,2.1047682E7,0,0,0,0,0,60,0.0,0.09502234022729915,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1047682E7,0.0,2.1047682E7,2.1047682E7,No Label
192.168.100.255-10.0.3.131-5060-45728-6,10.0.3.131,45728,192.168.100.255,5060,6,17/05/2022 05:07:51 PM,111,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18018.018018018018,111.0,0.0,111.0,111.0,0,0,0,0,0,111.0,111.0,0.0,111.0,111.0,0,0,0,0,0,60,0.0,18018.018018018018,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.251-10.0.3.131-443-57790-6,10.0.3.131,57790,192.168.100.251,443,6,17/05/2022 05:07:50 PM,21021533,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09514053994064085,2.1021533E7,0.0,2.1021533E7,2.1021533E7,0,0,0,0,0,2.1021533E7,2.1021533E7,0.0,2.1021533E7,2.1021533E7,0,0,0,0,0,60,0.0,0.09514053994064085,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1021533E7,0.0,2.1021533E7,2.1021533E7,No Label
192.168.100.166-10.0.3.131-443-53632-6,10.0.3.131,53632,192.168.100.166,443,6,17/05/2022 05:07:50 PM,21037929,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.095066391753675,2.1037929E7,0.0,2.1037929E7,2.1037929E7,0,0,0,0,0,2.1037929E7,2.1037929E7,0.0,2.1037929E7,2.1037929E7,0,0,0,0,0,60,0.0,0.095066391753675,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1037929E7,0.0,2.1037929E7,2.1037929E7,No Label
192.168.100.242-10.0.3.131-443-51234-6,10.0.3.131,51234,192.168.100.242,443,6,17/05/2022 05:07:50 PM,21027273,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09511456858908904,2.1027273E7,0.0,2.1027273E7,2.1027273E7,0,0,0,0,0,2.1027273E7,2.1027273E7,0.0,2.1027273E7,2.1027273E7,0,0,0,0,0,60,0.0,0.09511456858908904,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1027273E7,0.0,2.1027273E7,2.1027273E7,No Label
192.168.100.156-10.0.3.131-443-44510-6,10.0.3.131,44510,192.168.100.156,443,6,17/05/2022 05:07:49 PM,21048329,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0950194193562824,2.1048329E7,0.0,2.1048329E7,2.1048329E7,0,0,0,0,0,2.1048329E7,2.1048329E7,0.0,2.1048329E7,2.1048329E7,0,0,0,0,0,60,0.0,0.0950194193562824,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1048329E7,0.0,2.1048329E7,2.1048329E7,No Label
192.168.100.146-10.0.3.131-80-37328-6,10.0.3.131,37328,192.168.100.146,80,6,17/05/2022 05:07:36 PM,21035412,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0950777669579279,2.1035412E7,0.0,2.1035412E7,2.1035412E7,0,0,0,0,0,2.1035412E7,2.1035412E7,0.0,2.1035412E7,2.1035412E7,0,0,0,0,0,60,0.0,0.0950777669579279,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1035412E7,0.0,2.1035412E7,2.1035412E7,No Label
192.168.100.229-10.0.3.131-80-48462-6,10.0.3.131,48462,192.168.100.229,80,6,17/05/2022 05:07:45 PM,21028488,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09510907298708304,2.1028488E7,0.0,2.1028488E7,2.1028488E7,0,0,0,0,0,2.1028488E7,2.1028488E7,0.0,2.1028488E7,2.1028488E7,0,0,0,0,0,60,0.0,0.09510907298708304,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.1028488E7,0.0,2.1028488E7,2.1028488E7,No Label
192.168.100.238-10.0.3.131-80-39606-6,10.0.3.131,39606,192.168.100.238,80,6,17/05/2022 05:07:47 PM,21040300,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09505567886389453,2.10403E7,0.0,2.10403E7,2.10403E7,0,0,0,0,0,2.10403E7,2.10403E7,0.0,2.10403E7,2.10403E7,0,0,0,0,0,60,0.0,0.09505567886389453,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.10403E7,0.0,2.10403E7,2.10403E7,No Label
192.168.100.79-10.0.3.131-443-56440-6,10.0.3.131,56440,192.168.100.79,443,6,17/05/2022 05:07:50 PM,21046130,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0950293474382226,2.104613E7,0.0,2.104613E7,2.104613E7,0,0,0,0,0,2.104613E7,2.104613E7,0.0,2.104613E7,2.104613E7,0,0,0,0,0,60,0.0,0.0950293474382226,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,2.104613E7,0.0,2.104613E7,2.104613E7,No Label
